Timeframe name,From (date),To (date),Material name,Material code,Quantity,Unit,Location,Comments
October 2017,01/10/17,31/10/17,water,MF9,858.94,ML,Kleinplaats,
November 2017,01/11/17,30/11/17,water,MF9,820.71,ML,Kleinplaats,
December 2017,01/12/17,31/12/17,water,MF9,746.78,ML,Kleinplaats,
January 2018,01/01/18,31/01/18,water,MF9,679.06,ML,Kleinplaats,
February 2018,01/02/18,28/02/18,water,MF9,607.46,ML,Kleinplaats,
March 2018,01/03/18,31/03/18,water,MF9,554.81,ML,Kleinplaats,
April 2018,01/04/18,30/04/18,water,MF9,517.17,ML,Kleinplaats,
May 2018,01/05/18,31/05/18,water,MF9,491.29,ML,Kleinplaats,
June 2018,01/06/18,30/06/18,water,MF9,608.03,ML,Kleinplaats,
July 2018,01/07/18,31/07/18,water,MF9,958.58,ML,Kleinplaats,
August 2018,01/08/18,31/08/18,water,MF9,1058.61,ML,Kleinplaats,
September 2018,01/09/18,30/09/18,water,MF9,1270.97,ML,Kleinplaats,
October 2018,01/10/18,31/10/18,water,MF9,1280.68,ML,Kleinplaats,
November 2018,01/11/18,30/11/18,water,MF9,1190.4,ML,Kleinplaats,
December 2018,01/12/18,31/12/18,water,MF9,1081.55,ML,Kleinplaats,
January 2019,01/01/19,31/01/19,water,MF9,970.1,ML,Kleinplaats,
February 2019,01/02/19,28/02/19,water,MF9,851.11,ML,Kleinplaats,
March 2019,01/03/19,31/03/19,water,MF9,678.1,ML,Kleinplaats,
April 2019,01/04/19,30/04/19,water,MF9,606.9,ML,Kleinplaats,
May 2019,01/05/19,31/05/19,water,MF9,570.3,ML,Kleinplaats,
January 2012,01/01/12,31/01/12,water,MF9,116.81,ML,Lewis Gay,
February 2012,01/02/12,29/02/12,water,MF9,84.38,ML,Lewis Gay,
March 2012,01/03/12,31/03/12,water,MF9,65.94,ML,Lewis Gay,
April 2012,01/04/12,30/04/12,water,MF9,45.97,ML,Lewis Gay,
May 2012,01/05/12,31/05/12,water,MF9,56.52,ML,Lewis Gay,
June 2012,01/06/12,30/06/12,water,MF9,136.5,ML,Lewis Gay,
July 2012,01/07/12,31/07/12,water,MF9,169.45,ML,Lewis Gay,
August 2012,01/08/12,31/08/12,water,MF9,169.16,ML,Lewis Gay,
September 2012,01/09/12,30/09/12,water,MF9,169.77,ML,Lewis Gay,
October 2012,01/10/12,31/10/12,water,MF9,170.0,ML,Lewis Gay,
November 2012,01/11/12,30/11/12,water,MF9,170.0,ML,Lewis Gay,
December 2012,01/12/12,31/12/12,water,MF9,162.71,ML,Lewis Gay,
January 2013,01/01/13,31/01/13,water,MF9,114.58,ML,Lewis Gay,
February 2013,01/02/13,28/02/13,water,MF9,110.0,ML,Lewis Gay,
March 2013,01/03/13,31/03/13,water,MF9,116.97,ML,Lewis Gay,
April 2013,01/04/13,30/04/13,water,MF9,99.23,ML,Lewis Gay,
May 2013,01/05/13,31/05/13,water,MF9,79.19,ML,Lewis Gay,
June 2013,01/06/13,30/06/13,water,MF9,137.8,ML,Lewis Gay,
July 2013,01/07/13,31/07/13,water,MF9,169.97,ML,Lewis Gay,
August 2013,01/08/13,31/08/13,water,MF9,170.19,ML,Lewis Gay,
September 2013,01/09/13,30/09/13,water,MF9,170.33,ML,Lewis Gay,
October 2013,01/10/13,31/10/13,water,MF9,167.03,ML,Lewis Gay,
November 2013,01/11/13,30/11/13,water,MF9,162.6,ML,Lewis Gay,
December 2013,01/12/13,31/12/13,water,MF9,152.45,ML,Lewis Gay,
January 2014,01/01/14,31/01/14,water,MF9,104.55,ML,Lewis Gay,
February 2014,01/02/14,28/02/14,water,MF9,119.93,ML,Lewis Gay,
March 2014,01/03/14,31/03/14,water,MF9,74.55,ML,Lewis Gay,
April 2014,01/04/14,30/04/14,water,MF9,79.67,ML,Lewis Gay,
May 2014,01/05/14,31/05/14,water,MF9,117.26,ML,Lewis Gay,
June 2014,01/06/14,30/06/14,water,MF9,153.03,ML,Lewis Gay,
July 2014,01/07/14,31/07/14,water,MF9,170.0,ML,Lewis Gay,
August 2014,01/08/14,31/08/14,water,MF9,170.0,ML,Lewis Gay,
September 2014,01/09/14,30/09/14,water,MF9,160.9,ML,Lewis Gay,
October 2014,01/10/14,31/10/14,water,MF9,116.1,ML,Lewis Gay,
November 2014,01/11/14,30/11/14,water,MF9,115.07,ML,Lewis Gay,
December 2014,01/12/14,31/12/14,water,MF9,129.35,ML,Lewis Gay,
January 2015,01/01/15,31/01/15,water,MF9,144.35,ML,Lewis Gay,
February 2015,01/02/15,28/02/15,water,MF9,130.71,ML,Lewis Gay,
March 2015,01/03/15,31/03/15,water,MF9,126.71,ML,Lewis Gay,
April 2015,01/04/15,30/04/15,water,MF9,118.2,ML,Lewis Gay,
May 2015,01/05/15,31/05/15,water,MF9,108.42,ML,Lewis Gay,
June 2015,01/06/15,30/06/15,water,MF9,118.83,ML,Lewis Gay,
July 2015,01/07/15,31/07/15,water,MF9,157.13,ML,Lewis Gay,
August 2015,01/08/15,31/08/15,water,MF9,169.32,ML,Lewis Gay,
September 2015,01/09/15,30/09/15,water,MF9,167.6,ML,Lewis Gay,
October 2015,01/10/15,31/10/15,water,MF9,164.77,ML,Lewis Gay,
November 2015,01/11/15,30/11/15,water,MF9,161.97,ML,Lewis Gay,
December 2015,01/12/15,31/12/15,water,MF9,159.74,ML,Lewis Gay,
January 2016,01/01/16,31/01/16,water,MF9,98.26,ML,Lewis Gay,
February 2016,01/02/16,29/02/16,water,MF9,44.86,ML,Lewis Gay,
March 2016,01/03/16,31/03/16,water,MF9,14.58,ML,Lewis Gay,
April 2016,01/04/16,30/04/16,water,MF9,3.1,ML,Lewis Gay,
May 2016,01/05/16,31/05/16,water,MF9,3.71,ML,Lewis Gay,
June 2016,01/06/16,30/06/16,water,MF9,3.47,ML,Lewis Gay,
July 2016,01/07/16,31/07/16,water,MF9,45.65,ML,Lewis Gay,
August 2016,01/08/16,31/08/16,water,MF9,160.48,ML,Lewis Gay,
September 2016,01/09/16,30/09/16,water,MF9,139.23,ML,Lewis Gay,
October 2016,01/10/16,31/10/16,water,MF9,138.81,ML,Lewis Gay,
November 2016,01/11/16,30/11/16,water,MF9,105.4,ML,Lewis Gay,
December 2016,01/12/16,31/12/16,water,MF9,103.68,ML,Lewis Gay,
January 2017,01/01/17,31/01/17,water,MF9,88.62,ML,Lewis Gay,
February 2017,01/02/17,28/02/17,water,MF9,97.24,ML,Lewis Gay,
March 2017,01/03/17,31/03/17,water,MF9,70.28,ML,Lewis Gay,
April 2017,01/04/17,30/04/17,water,MF9,28.68,ML,Lewis Gay,
May 2017,01/05/17,31/05/17,water,MF9,21.0,ML,Lewis Gay,
June 2017,01/06/17,30/06/17,water,MF9,32.93,ML,Lewis Gay,
July 2017,01/07/17,31/07/17,water,MF9,108.03,ML,Lewis Gay,
August 2017,01/08/17,31/08/17,water,MF9,156.34,ML,Lewis Gay,
September 2017,01/09/17,30/09/17,water,MF9,147.55,ML,Lewis Gay,
October 2017,01/10/17,31/10/17,water,MF9,152.97,ML,Lewis Gay,
November 2017,01/11/17,30/11/17,water,MF9,132.9,ML,Lewis Gay,
December 2017,01/12/17,31/12/17,water,MF9,142.66,ML,Lewis Gay,
January 2018,01/01/18,31/01/18,water,MF9,159.58,ML,Lewis Gay,
February 2018,01/02/18,28/02/18,water,MF9,160.32,ML,Lewis Gay,
March 2018,01/03/18,31/03/18,water,MF9,119.87,ML,Lewis Gay,
April 2018,01/04/18,30/04/18,water,MF9,97.57,ML,Lewis Gay,
May 2018,01/05/18,31/05/18,water,MF9,116.16,ML,Lewis Gay,
June 2018,01/06/18,30/06/18,water,MF9,156.43,ML,Lewis Gay,
July 2018,01/07/18,31/07/18,water,MF9,146.1,ML,Lewis Gay,
August 2018,01/08/18,31/08/18,water,MF9,111.1,ML,Lewis Gay,
September 2018,01/09/18,30/09/18,water,MF9,155.4,ML,Lewis Gay,
October 2018,01/10/18,31/10/18,water,MF9,161.97,ML,Lewis Gay,
November 2018,01/11/18,30/11/18,water,MF9,139.27,ML,Lewis Gay,
December 2018,01/12/18,31/12/18,water,MF9,113.61,ML,Lewis Gay,
January 2019,01/01/19,31/01/19,water,MF9,63.23,ML,Lewis Gay,
February 2019,01/02/19,28/02/19,water,MF9,7.21,ML,Lewis Gay,
March 2019,01/03/19,31/03/19,water,MF9,0.0,ML,Lewis Gay,
April 2019,01/04/19,30/04/19,water,MF9,0.0,ML,Lewis Gay,
May 2019,01/05/19,31/05/19,water,MF9,0.0,ML,Lewis Gay,
January 2012,01/01/12,31/01/12,water,MF9,336195.97,ML,Theewaterskloof,
February 2012,01/02/12,29/02/12,water,MF9,295272.21,ML,Theewaterskloof,
March 2012,01/03/12,31/03/12,water,MF9,262393.19,ML,Theewaterskloof,
April 2012,01/04/12,30/04/12,water,MF9,248849.33,ML,Theewaterskloof,
May 2012,01/05/12,31/05/12,water,MF9,248747.06,ML,Theewaterskloof,
June 2012,01/06/12,30/06/12,water,MF9,269573.3,ML,Theewaterskloof,
July 2012,01/07/12,31/07/12,water,MF9,321289.74,ML,Theewaterskloof,
August 2012,01/08/12,31/08/12,water,MF9,400581.52,ML,Theewaterskloof,
September 2012,01/09/12,30/09/12,water,MF9,477079.97,ML,Theewaterskloof,
October 2012,01/10/12,31/10/12,water,MF9,491795.77,ML,Theewaterskloof,
November 2012,01/11/12,30/11/12,water,MF9,477657.17,ML,Theewaterskloof,
December 2012,01/12/12,31/12/12,water,MF9,446987.55,ML,Theewaterskloof,
January 2013,01/01/13,31/01/13,water,MF9,406101.32,ML,Theewaterskloof,
February 2013,01/02/13,28/02/13,water,MF9,368854.64,ML,Theewaterskloof,
March 2013,01/03/13,31/03/13,water,MF9,339890.61,ML,Theewaterskloof,
April 2013,01/04/13,30/04/13,water,MF9,321807.9,ML,Theewaterskloof,
May 2013,01/05/13,31/05/13,water,MF9,316056.48,ML,Theewaterskloof,
June 2013,01/06/13,30/06/13,water,MF9,373582.7,ML,Theewaterskloof,
July 2013,01/07/13,31/07/13,water,MF9,416785.61,ML,Theewaterskloof,
August 2013,01/08/13,31/08/13,water,MF9,486425.77,ML,Theewaterskloof,
September 2013,01/09/13,30/09/13,water,MF9,502245.03,ML,Theewaterskloof,
October 2013,01/10/13,31/10/13,water,MF9,487191.23,ML,Theewaterskloof,
November 2013,01/11/13,30/11/13,water,MF9,492725.47,ML,Theewaterskloof,
December 2013,01/12/13,31/12/13,water,MF9,471842.32,ML,Theewaterskloof,
January 2014,01/01/14,31/01/14,water,MF9,443045.35,ML,Theewaterskloof,
February 2014,01/02/14,28/02/14,water,MF9,409856.61,ML,Theewaterskloof,
March 2014,01/03/14,31/03/14,water,MF9,378317.74,ML,Theewaterskloof,
April 2014,01/04/14,30/04/14,water,MF9,362401.17,ML,Theewaterskloof,
May 2014,01/05/14,31/05/14,water,MF9,357827.68,ML,Theewaterskloof,
June 2014,01/06/14,30/06/14,water,MF9,443088.5,ML,Theewaterskloof,
July 2014,01/07/14,31/07/14,water,MF9,493737.97,ML,Theewaterskloof,
August 2014,01/08/14,31/08/14,water,MF9,495823.06,ML,Theewaterskloof,
September 2014,01/09/14,30/09/14,water,MF9,491141.73,ML,Theewaterskloof,
October 2014,01/10/14,31/10/14,water,MF9,479953.9,ML,Theewaterskloof,
November 2014,01/11/14,30/11/14,water,MF9,460038.87,ML,Theewaterskloof,
December 2014,01/12/14,31/12/14,water,MF9,429860.23,ML,Theewaterskloof,
January 2015,01/01/15,31/01/15,water,MF9,388646.06,ML,Theewaterskloof,
February 2015,01/02/15,28/02/15,water,MF9,349395.96,ML,Theewaterskloof,
March 2015,01/03/15,31/03/15,water,MF9,307795.45,ML,Theewaterskloof,
April 2015,01/04/15,30/04/15,water,MF9,273023.4,ML,Theewaterskloof,
May 2015,01/05/15,31/05/15,water,MF9,246296.9,ML,Theewaterskloof,
June 2015,01/06/15,30/06/15,water,MF9,253818.2,ML,Theewaterskloof,
July 2015,01/07/15,31/07/15,water,MF9,281329.29,ML,Theewaterskloof,
August 2015,01/08/15,31/08/15,water,MF9,344563.61,ML,Theewaterskloof,
September 2015,01/09/15,30/09/15,water,MF9,364160.7,ML,Theewaterskloof,
October 2015,01/10/15,31/10/15,water,MF9,365255.55,ML,Theewaterskloof,
November 2015,01/11/15,30/11/15,water,MF9,342053.27,ML,Theewaterskloof,
December 2015,01/12/15,31/12/15,water,MF9,307350.1,ML,Theewaterskloof,
January 2016,01/01/16,31/01/16,water,MF9,263517.74,ML,Theewaterskloof,
February 2016,01/02/16,29/02/16,water,MF9,219007.14,ML,Theewaterskloof,
March 2016,01/03/16,31/03/16,water,MF9,180186.32,ML,Theewaterskloof,
April 2016,01/04/16,30/04/16,water,MF9,154035.23,ML,Theewaterskloof,
May 2016,01/05/16,31/05/16,water,MF9,150278.23,ML,Theewaterskloof,
June 2016,01/06/16,30/06/16,water,MF9,151396.87,ML,Theewaterskloof,
July 2016,01/07/16,31/07/16,water,MF9,196223.97,ML,Theewaterskloof,
August 2016,01/08/16,31/08/16,water,MF9,240985.0,ML,Theewaterskloof,
September 2016,01/09/16,30/09/16,water,MF9,254108.97,ML,Theewaterskloof,
October 2016,01/10/16,31/10/16,water,MF9,251468.0,ML,Theewaterskloof,
November 2016,01/11/16,30/11/16,water,MF9,234186.87,ML,Theewaterskloof,
December 2016,01/12/16,31/12/16,water,MF9,208517.26,ML,Theewaterskloof,
January 2017,01/01/17,31/01/17,water,MF9,174781.38,ML,Theewaterskloof,
February 2017,01/02/17,28/02/17,water,MF9,144925.24,ML,Theewaterskloof,
March 2017,01/03/17,31/03/17,water,MF9,117122.81,ML,Theewaterskloof,
April 2017,01/04/17,30/04/17,water,MF9,91656.42,ML,Theewaterskloof,
May 2017,01/05/17,31/05/17,water,MF9,69468.95,ML,Theewaterskloof,
June 2017,01/06/17,30/06/17,water,MF9,77942.77,ML,Theewaterskloof,
July 2017,01/07/17,31/07/17,water,MF9,97782.59,ML,Theewaterskloof,
August 2017,01/08/17,31/08/17,water,MF9,115809.0,ML,Theewaterskloof,
September 2017,01/09/17,30/09/17,water,MF9,133182.55,ML,Theewaterskloof,
October 2017,01/10/17,31/10/17,water,MF9,131952.47,ML,Theewaterskloof,
November 2017,01/11/17,30/11/17,water,MF9,119010.42,ML,Theewaterskloof,
December 2017,01/12/17,31/12/17,water,MF9,98072.22,ML,Theewaterskloof,
January 2018,01/01/18,31/01/18,water,MF9,74152.32,ML,Theewaterskloof,
February 2018,01/02/18,28/02/18,water,MF9,56576.36,ML,Theewaterskloof,
March 2018,01/03/18,31/03/18,water,MF9,51779.97,ML,Theewaterskloof,
April 2018,01/04/18,30/04/18,water,MF9,50477.47,ML,Theewaterskloof,
May 2018,01/05/18,31/05/18,water,MF9,60410.77,ML,Theewaterskloof,
June 2018,01/06/18,30/06/18,water,MF9,119673.2,ML,Theewaterskloof,
July 2018,01/07/18,31/07/18,water,MF9,191642.68,ML,Theewaterskloof,
August 2018,01/08/18,31/08/18,water,MF9,211991.0,ML,Theewaterskloof,
September 2018,01/09/18,30/09/18,water,MF9,254279.17,ML,Theewaterskloof,
October 2018,01/10/18,31/10/18,water,MF9,281028.9,ML,Theewaterskloof,
November 2018,01/11/18,30/11/18,water,MF9,271961.4,ML,Theewaterskloof,
December 2018,01/12/18,31/12/18,water,MF9,254210.48,ML,Theewaterskloof,
January 2019,01/01/19,31/01/19,water,MF9,232768.87,ML,Theewaterskloof,
February 2019,01/02/19,28/02/19,water,MF9,211317.96,ML,Theewaterskloof,
March 2019,01/03/19,31/03/19,water,MF9,195106.81,ML,Theewaterskloof,
April 2019,01/04/19,30/04/19,water,MF9,181730.57,ML,Theewaterskloof,
May 2019,01/05/19,31/05/19,water,MF9,175215.4,ML,Theewaterskloof,
January 2012,01/01/12,31/01/12,water,MF9,109432.9,ML,Berg River,
February 2012,01/02/12,29/02/12,water,MF9,96106.93,ML,Berg River,
March 2012,01/03/12,31/03/12,water,MF9,84010.03,ML,Berg River,
April 2012,01/04/12,30/04/12,water,MF9,77451.33,ML,Berg River,
May 2012,01/05/12,31/05/12,water,MF9,80021.94,ML,Berg River,
June 2012,01/06/12,30/06/12,water,MF9,89068.33,ML,Berg River,
July 2012,01/07/12,31/07/12,water,MF9,115000.0,ML,Berg River,
August 2012,01/08/12,31/08/12,water,MF9,130700.97,ML,Berg River,
September 2012,01/09/12,30/09/12,water,MF9,130800.33,ML,Berg River,
October 2012,01/10/12,31/10/12,water,MF9,130468.71,ML,Berg River,
November 2012,01/11/12,30/11/12,water,MF9,129329.43,ML,Berg River,
December 2012,01/12/12,31/12/12,water,MF9,123511.0,ML,Berg River,
January 2013,01/01/13,31/01/13,water,MF9,112263.23,ML,Berg River,
February 2013,01/02/13,28/02/13,water,MF9,100112.5,ML,Berg River,
March 2013,01/03/13,31/03/13,water,MF9,89165.16,ML,Berg River,
April 2013,01/04/13,30/04/13,water,MF9,89243.33,ML,Berg River,
May 2013,01/05/13,31/05/13,water,MF9,94159.03,ML,Berg River,
June 2013,01/06/13,30/06/13,water,MF9,116069.33,ML,Berg River,
July 2013,01/07/13,31/07/13,water,MF9,128901.61,ML,Berg River,
August 2013,01/08/13,31/08/13,water,MF9,132465.81,ML,Berg River,
September 2013,01/09/13,30/09/13,water,MF9,131742.67,ML,Berg River,
October 2013,01/10/13,31/10/13,water,MF9,130211.61,ML,Berg River,
November 2013,01/11/13,30/11/13,water,MF9,130578.0,ML,Berg River,
December 2013,01/12/13,31/12/13,water,MF9,128876.45,ML,Berg River,
January 2014,01/01/14,31/01/14,water,MF9,128946.13,ML,Berg River,
February 2014,01/02/14,28/02/14,water,MF9,123337.5,ML,Berg River,
March 2014,01/03/14,31/03/14,water,MF9,115036.77,ML,Berg River,
April 2014,01/04/14,30/04/14,water,MF9,116264.67,ML,Berg River,
May 2014,01/05/14,31/05/14,water,MF9,118124.19,ML,Berg River,
June 2014,01/06/14,30/06/14,water,MF9,131253.0,ML,Berg River,
July 2014,01/07/14,31/07/14,water,MF9,130559.35,ML,Berg River,
August 2014,01/08/14,31/08/14,water,MF9,131240.0,ML,Berg River,
September 2014,01/09/14,30/09/14,water,MF9,130250.67,ML,Berg River,
October 2014,01/10/14,31/10/14,water,MF9,129286.13,ML,Berg River,
November 2014,01/11/14,30/11/14,water,MF9,127802.0,ML,Berg River,
December 2014,01/12/14,31/12/14,water,MF9,121500.32,ML,Berg River,
January 2015,01/01/15,31/01/15,water,MF9,108232.58,ML,Berg River,
February 2015,01/02/15,28/02/15,water,MF9,96007.14,ML,Berg River,
March 2015,01/03/15,31/03/15,water,MF9,84904.84,ML,Berg River,
April 2015,01/04/15,30/04/15,water,MF9,74972.67,ML,Berg River,
May 2015,01/05/15,31/05/15,water,MF9,70251.61,ML,Berg River,
June 2015,01/06/15,30/06/15,water,MF9,74746.67,ML,Berg River,
July 2015,01/07/15,31/07/15,water,MF9,84898.06,ML,Berg River,
August 2015,01/08/15,31/08/15,water,MF9,109940.0,ML,Berg River,
September 2015,01/09/15,30/09/15,water,MF9,115705.67,ML,Berg River,
October 2015,01/10/15,31/10/15,water,MF9,115903.55,ML,Berg River,
November 2015,01/11/15,30/11/15,water,MF9,108803.0,ML,Berg River,
December 2015,01/12/15,31/12/15,water,MF9,94492.9,ML,Berg River,
January 2016,01/01/16,31/01/16,water,MF9,74308.71,ML,Berg River,
February 2016,01/02/16,29/02/16,water,MF9,54264.48,ML,Berg River,
March 2016,01/03/16,31/03/16,water,MF9,37944.19,ML,Berg River,
April 2016,01/04/16,30/04/16,water,MF9,31269.67,ML,Berg River,
May 2016,01/05/16,31/05/16,water,MF9,35477.1,ML,Berg River,
June 2016,01/06/16,30/06/16,water,MF9,42791.67,ML,Berg River,
July 2016,01/07/16,31/07/16,water,MF9,63700.32,ML,Berg River,
August 2016,01/08/16,31/08/16,water,MF9,83826.45,ML,Berg River,
September 2016,01/09/16,30/09/16,water,MF9,91988.67,ML,Berg River,
October 2016,01/10/16,31/10/16,water,MF9,95270.97,ML,Berg River,
November 2016,01/11/16,30/11/16,water,MF9,91468.43,ML,Berg River,
December 2016,01/12/16,31/12/16,water,MF9,81813.55,ML,Berg River,
January 2017,01/01/17,31/01/17,water,MF9,68723.12,ML,Berg River,
February 2017,01/02/17,28/02/17,water,MF9,57805.17,ML,Berg River,
March 2017,01/03/17,31/03/17,water,MF9,49584.38,ML,Berg River,
April 2017,01/04/17,30/04/17,water,MF9,44418.71,ML,Berg River,
May 2017,01/05/17,31/05/17,water,MF9,41189.5,ML,Berg River,
June 2017,01/06/17,30/06/17,water,MF9,43441.94,ML,Berg River,
July 2017,01/07/17,31/07/17,water,MF9,49855.94,ML,Berg River,
August 2017,01/08/17,31/08/17,water,MF9,63690.0,ML,Berg River,
September 2017,01/09/17,30/09/17,water,MF9,78644.52,ML,Berg River,
October 2017,01/10/17,31/10/17,water,MF9,85862.5,ML,Berg River,
November 2017,01/11/17,30/11/17,water,MF9,85661.61,ML,Berg River,
December 2017,01/12/17,31/12/17,water,MF9,79935.31,ML,Berg River,
January 2018,01/01/18,31/01/18,water,MF9,73232.26,ML,Berg River,
February 2018,01/02/18,28/02/18,water,MF9,69198.57,ML,Berg River,
March 2018,01/03/18,31/03/18,water,MF9,62840.23,ML,Berg River,
April 2018,01/04/18,30/04/18,water,MF9,53600.37,ML,Berg River,
May 2018,01/05/18,31/05/18,water,MF9,52177.03,ML,Berg River,
June 2018,01/06/18,30/06/18,water,MF9,77370.8,ML,Berg River,
July 2018,01/07/18,31/07/18,water,MF9,109089.19,ML,Berg River,
August 2018,01/08/18,31/08/18,water,MF9,116551.74,ML,Berg River,
September 2018,01/09/18,30/09/18,water,MF9,128208.5,ML,Berg River,
October 2018,01/10/18,31/10/18,water,MF9,129207.1,ML,Berg River,
November 2018,01/11/18,30/11/18,water,MF9,127250.77,ML,Berg River,
December 2018,01/12/18,31/12/18,water,MF9,120262.1,ML,Berg River,
January 2019,01/01/19,31/01/19,water,MF9,112170.48,ML,Berg River,
February 2019,01/02/19,28/02/19,water,MF9,102164.89,ML,Berg River,
March 2019,01/03/19,31/03/19,water,MF9,95229.74,ML,Berg River,
April 2019,01/04/19,30/04/19,water,MF9,90142.6,ML,Berg River,
May 2019,01/05/19,31/05/19,water,MF9,89581.6,ML,Berg River,
